address1,address2,bamm_approved,bamm_used_desc,cems_used,city,co2_captured,comments,county,county_fips,eggrt_facility_id,emission_classification_code,emitted_co2_supplied,facility_id,facility_name,facility_types,frs_id,latitude,longitude,naics_code,parent_company,process_stationary_cml,program_name,program_sys_id,reported_industry_types,reported_subparts,reporting_status,rr_monitoring_plan,rr_monitoring_plan_filename,rr_mrv_plan_url,state,state_name,submission_id,tribal_land_id,uu_rd_exempt,year,zip
21730 NEWLAND ST,,,,,HUNTINGTON BEACH,,,Orange,06059,519523.0000000000,DEFAULT,,1001447,AES Huntington Beach,Direct Emitter,110002921713,33.643600000000000,-117.978800000000000,221112,AES CORP (100%),,Clean Air Markets Division Business Database,61,D,D,,,,,CA,California,199817.0000000000,,,2018,92646
24282 G. Ave.,,,,,Redfield,,,DALLAS COUNTY,19049,524228.0000000000,CU_OTHERS,,1002806,Redfield UGS and Compressor Station,Direct Emitter,110043791661,41.684049000000000,-94.164157000000000,486210,BERKSHIRE HATHAWAY INC (100%),,Green House Gas e-GGRT,524228,"C,W-UNSTG","C,W",,,,,IA,Iowa,319590.0000000000,,,2021,50233
164 EYSTER ROAD,,,,,HALLTOWN,,,JEFFERSON COUNTY,54037,527659.0000000000,CU_ONLY,,1004816,OX PAPERBOARD LLC,Direct Emitter,110070117691,39.313611000000000,-77.798056000000000,322130,OX PAPERBOARD LLC (100%),,FRS,110007874201,C,C,,,,,WV,West Virginia,119105.0000000000,,,2015,25423
15311 N. SALINE 65 HWY,,,,,MALTA BEND,,,SALINE COUNTY,29195,522779.0000000000,CU_ONLY,,1007847,MID-MISSOURI ENERGY LLC,"Supplier, Direct Emitter",110071159534,39.197222000000000,-93.386389000000000,325193,MID-MISSOURI ENERGY LLC (100%),,FRS,110041218740,"C,PP","C,PP",,,,,MO,Missouri,361488.0000000000,,,2023,65339
2861 FM 2602,,,,,CLIFTON,,,BOSQUE COUNTY,48035,523729.0000000000,CU_OTHERS,,1002403,Lhoist North America /Clifton Plant,Direct Emitter,110013286595,31.714128000000000,-97.592207000000000,327410,"Lhoist North America, Inc (100%)",,FRS,110013286595,"C,S","C,S",,,,,TX,Texas,314004.0000000000,,,2021,76634
601 EAST BRICKYARD ROAD,,,,,DANVILLE,,,VERMILION COUNTY,17183,526222.0000000000,CU_OTHERS,,1004026,BRICKYARD DISPOSAL LANDFILL,Direct Emitter,110001349522,40.099998000000000,-87.599998000000000,562212,REPUBLIC SERVICES INC (100%),,FRS,110001349522,"C,HH","C,HH",,,,,IL,Illinois,164874.0000000000,,,2017,61832
,,,,,Geary,,,BLAINE,40011,525818.0000000000,DEFAULT,,1003973,OFS CS Geary (Base Sales),,110055509089,35.654800000000000,-98.327900000000000,211111,ONEOK PARTNERS LP (100%),,FRS,110037616951,,,STOPPED_REPORTING_VALID_REASON,,,,OK,Oklahoma,,,,2017,73040
333 WEST CENTER STREET,,,,,NORTH SALT LAKE,,,DAVIS,49011,523474.0000000000,CU_OTHERS,,1009068,BIG WEST OIL LLC,Direct Emitter,110000468921,40.838386000000000,-111.921443000000000,324110,FJ MANAGEMENT (100%),,FRS,110000468921,"C,Y","C,Y",,,,,UT,Utah,62582.0000000000,,,2011,84054
5470 N. Twin City Hwy.,,,,,Nederland,,,JEFFERSON COUNTY,48245,549617.0000000000,CU_OTHERS,,1010636,OCI Beaumont LLC,Direct Emitter,110070071770,30.017336000000000,-94.035029000000000,325199,OCI PARTNERS LP (100%),,Green House Gas e-GGRT,549617,"C,X","C,X",,,,,TX,Texas,325460.0000000000,,,2021,77627
1 Parr Road Blvd,,,,,Richmond,,,CONTRA COSTA,06013,527760.0000000000,DEFAULT,,1005195,West Contra Costa Sanitary Landfill,,110034185637,37.966372000000000,-122.392883000000000,562212,REPUBLIC SERVICES INC (100%),,Green House Gas e-GGRT,527760,,,STOPPED_REPORTING_VALID_REASON,,,,CA,California,,,,2019,94801
197 Ivanhoe Texaco Lane,,,,,Franklin,,,ST. MARY PARISH,22101,534877.0000000000,CU_OTHERS,,1007462,West Cote Blanche Bay C B (Main),Direct Emitter,110043973466,29.784471000000000,-91.732950000000000,211111,Gulfport Energy Corporation (100%),,FRS,110010566271,"C,W-OFFSH","C,W",,,,,LA,Louisiana,125063.0000000000,,,2014,70538
1601 SAFE ENERGY DRIVE,,,,,PORT ALLEN,,,WEST BATON ROUGE PARISH,22121,523539.0000000000,DEFAULT,,1002670,Baton Rouge Gas Plant,,110000549522,30.495563000000000,-91.223244000000000,237120,"ARROWHEAD PIPELINE, LP (100%);",,FRS,110000549522,,,STOPPED_REPORTING_VALID_REASON,,,,LA,Louisiana,,,,2015,70767
"3MI S ON FM 1927, 0.2 MILES WEST ON UNMARKED DIRT ROAD",,,,,PYOTE,,,WARD COUNTY,48475,526452.0000000000,DEFAULT,,1005692,WESTERN PYOTE CMP STN,,110055510585,31.504705000000000,-103.139435000000000,486210,REGENCY ENERGY PARTNERS LP (100%),,FRS,110015743230,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2023,79777
5410 CR 24200,,,,,Paris,,,LAMAR COUNTY,48277,524234.0000000000,CU_OTHERS,,1002811,"NGPL Station 802, Paris, TX",Direct Emitter,110043816154,33.601832000000000,-95.624767000000000,486210,KINDER MORGAN INC (100%),,FRS,110015742357,"C,W-NGTC","C,W",,,,,TX,Texas,291300.0000000000,,,2020,75460
201 RIGHTEOUS RIDGE ROAD,,,,,WATERFORD,,,Washington,39167,521053.0000000000,CU_OTHERS,,1000106,Waterford Plant,Direct Emitter,110017747205,39.531400000000000,-81.717200000000000,221112,AMERICAN ELECTRIC POWER (100%),,Clean Air Markets Division Business Database,7190,"C,D","C,D",,,,,OH,Ohio,103629.0000000000,,,2014,45786
4901 CHANDLER RD.,,,,,MUSKOGEE,,,MUSKOGEE COUNTY,40101,522179.0000000000,CU_ONLY,,1001913,Georgia Pacific Muskogee LLC,Direct Emitter,110071162542,35.740513000000000,-95.297430000000000,322121,KOCH INDUSTRIES INC (100%),,FRS,110000455604,"C,TT","C,TT",,,,,OK,Oklahoma,264597.0000000000,14.0000000000,,2020,74403
5430 LBJ FWY,,,,,DALLAS,,,DELTA COUNTY,48119,524585.0000000000,CU_OTHERS,,1003238,Cooper Compressor Station,Direct Emitter,110043802105,33.460060000000000,-95.697340000000000,486210,"Crosstex North Texas Pipeline, LP (100%)",,Green House Gas e-GGRT,524585,"C,W-NGTC","C,W",,,,,TX,Texas,91047.0000000000,,,2013,75240
400 MAIN,,,,,EAST HARTFORD,,,Hartford,09003,520671.0000000000,CU_OTHERS,,1001281,"Pratt & Whitney, East Hartford",Direct Emitter,110017435701,41.750000000000000,-72.634700000000000,336412,UNITED TECHNOLOGIES CORP (100%),,Clean Air Markets Division Business Database,1214,"C,D","C,D",,,,,CT,Connecticut,74683.0000000000,,,2012,06108
211 Front St,,,,,Cygnet,,,WOOD COUNTY,39173,529077.0000000000,DEFAULT,,1004670,Suburban Natural Gas Company,Supplier,110071161208,41.240020000000000,-83.645630000000000,221210,SUBURBAN NATURAL GAS CO (100%),,Green House Gas e-GGRT,529077,NN-LDC,NN,,,,,OH,Ohio,219178.0000000000,,,2019,43413
14730 NW Sunfish Blvd,,,,,Ramsey,,,ANOKA COUNTY,27003,557747.0000000000,DEFAULT,,1011466,Anoka Municipal Regional Landfill,Direct Emitter,110063697174,45.237150000000000,-93.429430000000000,562212,MINNESOTA POLLUTION CONTROL AGENCY (100%),,Green House Gas e-GGRT,557747,HH,HH,,,,,MN,Minnesota,97354.0000000000,,,2011,55303
3549 153RD AVE SE,,,,,CASSELTON,,,CASS COUNTY,38017,535377.0000000000,CU_ONLY,,1008006,THARALDSON ETHANOL PLANT I LLC,Direct Emitter,110038887915,46.904110000000000,-97.263490000000000,325193,THARALDSON ETHANOL PLANT I LLC (100%),,FRS,110038887915,C,C,,,,,ND,North Dakota,264076.0000000000,,,2020,58012
25121 N. Sierra Hwy.,,,,,Newhall,,,,,538020.0000000000,DEFAULT,,1008308,Berry Petroleum Company - Los Angeles Basin 760,,,34.367716900000000,-118.474717300000000,211120,BERRY PETROLEUM CO (100%),,Green House Gas e-GGRT,538020,,,STOPPED_REPORTING_VALID_REASON,,,,CA,California,,,,2013,91321
2502 SHELDON RD.,,,,,CHANNELVIEW,,,HARRIS COUNTY,48201,523907.0000000000,CU_ONLY,,1007562,LYONDELL CHEMICAL CHANNELVIEW,"Supplier, Direct Emitter",110000463212,29.830800000000000,-95.116400000000000,325110,LYONDELLBASSELL (100%),,FRS,110000463221,"C,MM-EXP","C,MM",,,,,TX,Texas,167781.0000000000,,,2017,77530
31 01 20TH AVE,,,,Y,ASTORIA,,,Queens,36081,520824.0000000000,DEFAULT,,1000132,Astoria Gas Turbine Power,Direct Emitter,110071161591,40.786400000000000,-73.913300000000000,221112,NRG ENERGY INC (100%),,Clean Air Markets Division Business Database,1368,"C,D","C,D",,,,,NY,New York,263874.0000000000,,,2020,11105
,,,,,BURLINGTON,,,Burlington,34005,519926.0000000000,CU_OTHERS,,1000743,Burlington Generating Station,Direct Emitter,110000582012,40.075300000000000,-74.878100000000000,221112,Public Service Enterprise Group (100%),,Clean Air Markets Division Business Database,464,"C,D","C,D",,,,,NJ,New Jersey,58437.0000000000,,,2010,08016
235 Penny Lane,,,,,Burlington,,,CHITTENDEN COUNTY,50007,572741.0000000000,DEFAULT,,1013524,Burlington Electric,,110070671133,44.491700000000000,-73.208100000000000,221112,,,Clean Air Markets Division Business Database,102,,,STOPPED_REPORTING_VALID_REASON,,,,VT,Vermont,,,,2018,05401
701 4TH AVE.,,,,,MENOMINEE,,,MENOMINEE,26109,534617.0000000000,CU_ONLY,,1007603,FIBREK,Direct Emitter,110000412367,45.108000000000000,-87.607000000000000,322110,FIBREK INC (100%),,FRS,110000412367,C,C,,,,,MI,Michigan,32550.0000000000,,,2011,49858
1441 Weld County Rd 6,,,,,Erie,,,WELD COUNTY,08123,527257.0000000000,DEFAULT,,1007700,Denver Regional North Landfill,Direct Emitter,110001391690,40.024535000000000,-105.027726000000000,562212,REPUBLIC SERVICES INC (100%),,Green House Gas e-GGRT,527257,HH,HH,,,,,CO,Colorado,340444.0000000000,,,2022,80516
15425 HIGHWAY 93,,,,,NORTH LAS VEGAS,,,CLARK,32003,524300.0000000000,CU_ONLY,,1002763,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,Direct Emitter,110043813004,36.294230000000000,-115.281830000000000,486210,Mid-American Energy Holdings Co.  (100%),,Green House Gas e-GGRT,524300,C,C,,,,,NV,Nevada,5967.0000000000,,,2010,89165
100 SANDERS ROAD,,,,,TROY,,,PIKE COUNTY,01109,525314.0000000000,CU_OTHERS,,1003508,SANDERS LEAD COMPANY INCORPORATED,Direct Emitter,110056964183,31.788115000000000,-85.977613000000000,331492,SANDERS LEAD CO INC (100%),,FRS,110017435131,"C,R","C,R",,,,,AL,Alabama,134890.0000000000,,,2016,36079
4761 South Stage Road,,,,,Jacksonville,,,JACKSON COUNTY,41029,528059.0000000000,CU_OTHERS,,1005103,South Stage Landfill,Direct Emitter,110043792964,42.301500000000000,-122.956000000000000,562212,"SOUTH STAGE LANDFILL, INC (100%)",,Green House Gas e-GGRT,528059,"C,HH","C,HH",,,,,OR,Oregon,94582.0000000000,,,2013,97530
1436 WEST SUNBURY ROAD,,,,,WEST SUNBURY,,,BUTLER COUNTY,42019,525339.0000000000,CU_OTHERS,,1007647,NORTHWEST SANI LDFL,Direct Emitter,110001060342,41.018347000000000,-79.920039000000000,562212,WASTE MANAGEMENT INC (100%),,FRS,110001060342,"C,HH","C,HH",,,,,PA,Pennsylvania,264161.0000000000,,,2020,16061
220 South Main Street,,,,,memphis,,,SHELBY COUNTY,47157,524413.0000000000,DEFAULT,,1007319,"Memphis Light, Gas, and Water","Supplier, LDC - Direct Emissions",110071161433,35.139647000000000,-90.055223000000000,221122,MEMPHIS LIGHT GAS & WATER DIV (100%),,Green House Gas e-GGRT,524413,"NN-LDC,W-LDC","NN,W",,,,,TN,Tennessee,168898.0000000000,,,2016,38103
,,,,,Offshore,,,,,557921.0000000000,CU_OTHERS,,1011506,"Ship Shoal 114 L, B-AUX, J",Direct Emitter,,28.861279000000000,-90.828387000000000,211120,TALOS ENERGY LLC (100%),,Green House Gas e-GGRT,557921,"C,W-OFFSH","C,W",,,,,LA,Louisiana,176220.0000000000,,,2018,00000
5025 83RD STREET,,,,,SACRAMENTO,,,SACRAMENTO,06067,522989.0000000000,DEFAULT,,1002123,AIR PRODUCTS AND CHEMICALS INCORPORATED,Direct Emitter,110000750358,38.529722000000000,-121.398889000000000,325120,Air Products and Chemicals Inc. (100%),,FRS,110000750358,P,P,,,,,CA,California,15410.0000000000,,,2010,95826
1800 N 63RD ST,,,,,BOULDER,,,Boulder,08013,520795.0000000000,DEFAULT,,1001364,Valmont Combustion Turbine Facility,Direct Emitter,110000467290,40.019700000000000,-105.202000000000000,221112,SOUTHWEST GENERATION OPERATING CO LLC (100%),,Clean Air Markets Division Business Database,1338,"C,D","C,D",,,,,CO,Colorado,202844.0000000000,,,2019,80302
51 Ellis Street,,,,,Raymond,,,PACIFIC COUNTY,53049,552257.0000000000,CU_ONLY,,1010843,Weyerhaeuser Raymond Lumbermill,Direct Emitter,110001916516,46.687926000000000,-123.736804000000000,321113,WEYERHAEUSER CO (100%),,Green House Gas e-GGRT,552257,C,C,,,,,WA,Washington,369920.0000000000,,,2023,98577
9750 LA Highway 1 South,,,,,ADDIS,,,WEST BATON ROUGE PARISH,22121,527485.0000000000,CU_ONLY,,1004767,SHINTECH LOUISIANA LLC - ADDIS PLANT A,Direct Emitter,110071162323,30.325260000000000,-91.264107000000000,325211,C-K TECH INC (100%),,FRS,110021120268,C,C,,,,,LA,Louisiana,116672.0000000000,,,2015,70710
E CHINA TOWNSHIP,,,,,SAINT CLAIR HAVEN,,,Saint Clair,26147,519820.0000000000,CU_OTHERS,,1000678,St. Clair,Direct Emitter,110070081766,42.764200000000000,-82.471900000000000,221112,DTE ENERGY CO (100%),,Clean Air Markets Division Business Database,358,"C,D","C,D",,,,,MI,Michigan,99168.0000000000,,,2014,48054
722 Kinney Drive,,,,,Beatrice,,,,,560340.0000000000,CU_ONLY,,1011823,"Eco-Energy Distribution--Beatrice, LLC",Direct Emitter,,40.309352000000000,-96.840421000000000,325199,DUONIX BEATRICE LP (9.165%); KOCH INDUSTRIES INC (75.923%); SUNCOR ENERGY (USA) INC (4.656%); BEACON HEAD INVESTMENTS (USA) LTD (2.444%); DUONIX BEATRICE LP (2%); Greenway Capital LP (1.833%); THOMAS L RYLEY (1.347%); SCOTT LYNN (1.205%),,Green House Gas e-GGRT,560340,C,C,,,,,NE,Nebraska,205252.0000000000,,,2019,68310
1111 Bagby Street Suite 4600,,,,,Houston,,,,,560697.0000000000,DEFAULT,,1011873,"Lime Rock Resources III-A, Williston Basin",Onshore Oil & Gas Production,,29.758670000000000,-95.370540000000000,211111,LIME ROCK RESOURCES (100%),,Green House Gas e-GGRT,560697,W-ONSH,W,,,,,TX,Texas,169920.0000000000,,,2017,77002
12824 FM244,,,,,ANDERSON,,,Grimes,48185,520285.0000000000,DEFAULT,,1001032,Gibbons Creek Steam Electric Station,"SF6 from Elec. Equip., Direct Emitter",110008138078,30.616700000000000,-96.077800000000000,221112,City of Garland (47%); City of Bryan (21.7%); City of Denton  (21.3%); City of Greenville (10%),,Clean Air Markets Division Business Database,824,"D,DD","D,DD",,,,,TX,Texas,70183.0000000000,,,2012,77830
226 LABADIE POWER PLANT ROAD,,,,Y,LABADIE,,,Franklin,29071,519873.0000000000,DEFAULT,,1000192,Labadie,Direct Emitter,110058928424,38.558300000000000,-90.836100000000000,221112,AMEREN CORP (100%),,Clean Air Markets Division Business Database,411,D,D,,,,,MO,Missouri,340271.0000000000,,,2022,63055
,,,,,North Slope,,,NORTH SLOPE BOROUGH,02185,527114.0000000000,CU_ONLY,,1005001,ConocoPhillips Alaska Inc - KRU STP,Direct Emitter,110070081910,70.510300000000000,-149.866400000000000,211120,CONOCOPHILLIPS (92.52%); CHEVRON CORP (4.95%); EXXON MOBIL CORP (2.53%),,Green House Gas e-GGRT,527114,C,C,,,,,AK,Alaska,343298.0000000000,,,2022,00000
6000 GRAVEL PIT RD,,,,,PINE BLUFF,,,JEFFERSON COUNTY,05069,525145.0000000000,DEFAULT,,1003615,JEFFERSON COUNTY LANDFILL,Direct Emitter,110011376956,34.339528000000000,-92.185611000000000,562212,"Waste Management, Inc. (100%)",,FRS,110011376956,HH,HH,,,,,AR,Arkansas,75203.0000000000,,,2011,71602
4832 Hwy 124,,,,,Center Ridge,,,CONWAY COUNTY,05029,525657.0000000000,CU_ONLY,,1003936,South Rainbow CPF-1,Direct Emitter,110043792955,35.371270000000000,-92.610040000000000,213112,SOUTHWESTERN ENERGY CO (100%),,Green House Gas e-GGRT,525657,C,C,,,,,AR,Arkansas,82597.0000000000,,,2013,72027
2430 Doug Barnard Parkway,,,,,Augusta,,,RICHMOND COUNTY,13245,527864.0000000000,DEFAULT,,1005224,"PQ Corporation - Augusta, GA",,110000359692,33.338330000000000,-81.955990000000000,325188,PQ HOLDINGS INC (100%),,Green House Gas e-GGRT,527864,,,STOPPED_REPORTING_VALID_REASON,,,,GA,Georgia,,,,2022,30906
5100 Heber Springs Road West,,,,,Quitman,,,CLEBURNE COUNTY,05023,539480.0000000000,CU_ONLY,,1009509,New Quitman CPF-3,Direct Emitter,110041311470,35.394960000000000,-92.189950000000000,213112,SOUTHWESTERN ENERGY CO (100%),,Green House Gas e-GGRT,539480,C,C,,,,,AR,Arkansas,41732.0000000000,,,2012,72131
"7822 W, Highway 160",,,,,Ulysses,,,GRANT,20067,524946.0000000000,DEFAULT,,1003354,Linn Energy - West Main Compressor Station,,110043803505,37.524599000000000,-101.252379000000000,211111,REGENCY ENERGY PARTNERS LP (100%),,Green House Gas e-GGRT,524946,,,STOPPED_REPORTING_VALID_REASON,,,,KS,Kansas,,,,2018,67880
1200 Skyline Blvd,,,,,AVENAL,,,KINGS COUNTY,06031,524478.0000000000,DEFAULT,,1003328,AVENAL REGIONAL LANDFILL,Direct Emitter,110043803630,36.011950000000000,-120.115350000000000,562212,AVENAL REGIONAL LANDFILL (100%),,Green House Gas e-GGRT,524478,HH,HH,,,,,CA,California,180582.0000000000,,,2018,93204
24276 NE 157th Street,,,,,RAIFORD,,,UNION COUNTY,12125,524679.0000000000,DEFAULT,,1005630,NEW RIVER SOLID WASTE ASSOCIATION,Direct Emitter,110060935163,30.097090000000000,-82.260370000000000,562212,NEW RIVER SOLID WASTE ASSOC (100%),,FRS,110037998520,HH,HH,,,,,FL,Florida,343824.0000000000,,,2022,32083
6141 Paluxy drive,,,,,Tyler,,,SMITH COUNTY,48423,565708.0000000000,DEFAULT,,1012595,XTO Energy Inc 260 East Texas  GB,Onshore Gathering & Boosting,110038383184,32.282480000000000,-95.278860000000000,211130,EXXON MOBIL CORP (100%),,Green House Gas e-GGRT,565708,W-GB,W,,,,,TX,Texas,354479.0000000000,,,2021,75703
344 WALLEY RUN DRIVE,,,,,LEEPER,,,CLARION COUNTY,42031,526887.0000000000,CU_OTHERS,,1007975,COUNTY ENVIRONMENTAL LANDFILL OF CLARION,Direct Emitter,110034158685,41.390470000000000,-79.285120000000000,562212,REPUBLIC SERVICES INC (100%),,FRS,110034158685,"C,HH","C,HH",,,,,PA,Pennsylvania,164911.0000000000,,,2017,16233
183 RAYMOND BLVD,,,,,NEWARK,,,ESSEX COUNTY,34013,526089.0000000000,CU_ONLY,,1004216,ESSEX COUNTY RESOURCE RECOVERY FACILITY,Direct Emitter,110000563202,40.738100000000000,-74.126600000000000,562213,COVANTA HOLDINGS CORP (100%),,FRS,110041212755,C,C,,,,,NJ,New Jersey,82869.0000000000,,,2013,07105
18640 County Road 4,,,,,Craig,,,MOFFAT COUNTY,08081,538128.0000000000,CU_OTHERS,,1008148,"WIC Station 7938 Snake River, CO",Direct Emitter,110071159987,40.979690000000000,-107.713530000000000,486210,KINDER MORGAN INC (100%),,Green House Gas e-GGRT,538128,"C,W-NGTC","C,W",,,,,CO,Colorado,290102.0000000000,,,2019,81625
303 Colorado Street,,,,,Austin,,,,,555677.0000000000,DEFAULT,,1011250,Formentera Operations LLC,Onshore Oil & Gas Production,,39.613730000000000,-105.017834000000000,211120,FORMENTERA OPERATIONS LLC (100%),,Green House Gas e-GGRT,555677,W-ONSH,W,,,,,CO,Colorado,366692.0000000000,,,2023,78701
10955  US HWY 41 RAPID RIVER PROPANE,,,,,RAPID RIVER,,,DELTA COUNTY,26041,527786.0000000000,DEFAULT,,1006879,"Plains LPG Services, L.P. - Rapid River Terminal",Supplier,110069496940,45.943436000000000,-86.971990000000000,211130,PLAINS GP HOLDINGS LP (100%),,FRS,110021353444,NN-FRAC,NN,,,,,MI,Michigan,338657.0000000000,,,2022,49878
1185 NEW PEACH ST,,,,,VINELAND,,,Cumberland,34011,520339.0000000000,CU_OTHERS,,1001065,West Station,Direct Emitter,110022447510,39.490300000000000,-75.048600000000000,221112,City of Vineland (100%),,Clean Air Markets Division Business Database,878,"C,D","C,D",,,,,NJ,New Jersey,60659.0000000000,,,2011,08360
"900 Biscayne Blvd, Suite 502",,,,,Miami,,,MIAMI-DADE COUNTY,12086,561417.0000000000,DEFAULT,,1011985,Wharf Enterprises LLC,,110070082155,25.783200000000000,-80.189550000000000,424690,TRADEQUIM LLC (100%),,Green House Gas e-GGRT,561417,,,STOPPED_REPORTING_VALID_REASON,,,,FL,Florida,,,,2018,33132
1000 NORTH KIHEI ROAD,,,,,KIHEI,,,MAUI COUNTY,15009,530138.0000000000,CU_ONLY,,1001438,MAUI ELECTRIC CO (MECO) - MAALAEA GENERATING STATION,Direct Emitter,110010385528,20.801363000000000,-156.492690000000000,221112,MAUI ELECTRIC CO LTD (100%),,FRS,110010385528,C,C,,,,,HI,Hawaii,181807.0000000000,,,2018,96753
14936 COUNTY ROAD 24,,,,,BRUSH,,,Morgan,08087,520743.0000000000,CU_OTHERS,,1001327,Manchief Generating Station,Direct Emitter,110007078429,40.220100000000000,-103.679000000000000,221112,ATLANTIC POWER CORP (100%),,Clean Air Markets Division Business Database,1286,"C,D","C,D",,,,,CO,Colorado,163483.0000000000,,,2017,80723
3266 BERGEY RD,,,,,HATFIELD,,,MONTGOMERY COUNTY,42091,522575.0000000000,DEFAULT,,1001725,"Electronic Fluorocarbons, LLC",Supplier,110070151856,40.301540000000000,-75.292430000000000,325120,ELECTRONIC FLUOROCARBONS LLC (100%),,Green House Gas e-GGRT,522575,OO,OO,,,,,PA,Pennsylvania,267330.0000000000,,,2020,19440
325 WEST HANES MILL ROAD,,,,,WINSTON-SALEM,,,FORSYTH,37067,524808.0000000000,CU_OTHERS,,1003137,HANES MILL ROAD LANDFILL,Direct Emitter,110007123184,36.189037000000000,-80.287502000000000,562212,City of Winston-Salem (100%),,FRS,110007123184,"C,HH","C,HH",,,,,NC,North Carolina,71261.0000000000,,,2010,27102
19000 POSSUM POINT ROAD,,,,,DUMFRIES,,,Prince William,51153,520191.0000000000,CU_OTHERS,,1000966,Possum Point Power Station,Direct Emitter,110000340774,38.536700000000000,-77.280600000000000,221112,DOMINION RESOURCES INC (100%),,Clean Air Markets Division Business Database,730,"C,D","C,D",,,,,VA,Virginia,88770.0000000000,,,2013,22026
"12136 W Bayaud Ave, Ste 320",,,,,Lakewood,,,,,574202.0000000000,DEFAULT,,1013682,Clear Creek Resource Partners,Onshore Oil & Gas Production,,39.747099000000000,-104.991186000000000,211120,CCRP OPERATING INC (100%),,Green House Gas e-GGRT,574202,W-ONSH,W,,,,,CO,Colorado,318341.0000000000,,,2021,80228
7000 MCLARIN ROAD,,,,,FAIRBURN,,,FULTON COUNTY,13121,523051.0000000000,CU_OTHERS,,1002221,"OWENS CORNING INSULATING SYSTEMS, LLC - FAIRBURN",Direct Emitter,110070819619,33.542920000000000,-84.613270000000000,327993,OWENS CORNING (100%),,FRS,110000356953,"C,N","C,N",,,,,GA,Georgia,342754.0000000000,,,2022,30213
4101 WASHINGTON AVE,,,,,NEWPORT NEWS,,,NEWPORT NEWS CITY,51700,522801.0000000000,CU_OTHERS,,1001958,HUNTINGTON INGALLS INCORPORATED,Direct Emitter,110020673378,36.987670000000000,-76.439430000000000,336611,HUNTINGTON INGALLS INDUSTRIES INC (100%),,FRS,110020673378,"C,Q","C,Q",,,,,VA,Virginia,263777.0000000000,,,2020,23607
"801 Cherry Street, Suite 3700, Unit 19",,,,,Fort Worth,,,TARRANT COUNTY,48439,537200.0000000000,DEFAULT,,1009069,Quicksilver Resources Inc.,,110064545942,32.750870000000000,-97.334870000000000,211111,QUICKSILVER RESOURCES INC  (100%),,Green House Gas e-GGRT,537200,,,STOPPED_REPORTING_VALID_REASON,,,,TX,Texas,,,,2017,76102
123 Long Shoal Branch Rd.,,,,,Alum Creek,,,KANAWHA COUNTY,54039,540378.0000000000,DEFAULT,,1004441,"Coal River Mining, LLC",Direct Emitter,110010856920,38.221910000000000,-81.833260000000000,212112,"COAL RIVER MINING, L.L.C. (100%)",,Green House Gas e-GGRT,540378,FF,FF,,,,,WV,West Virginia,67176.0000000000,,,2012,25003
